CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
00000885000129;BRASAL BRASILIA SERVIÇOS AUTOMOTORES S/A;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;28;Conversão de sistema de Gás Natural - Resolução CONAMA nº 291/2001;30/04/2010;;...;BRASILIA;DISTRITO FEDERAL;-1,034167;-32,492194;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00000885000714;BRASAL- BRASÍLIA SERVIÇOS AUTOMOTORES SA;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;29/06/2018;21/05/2020;Alto;BRASILIA;DISTRITO FEDERAL;-15,834722;-48,112222;Encerrado;21/03/2026 20:26
00000885000714;BRASAL- BRASÍLIA SERVIÇOS AUTOMOTORES SA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;29;troca de óleo lubrificante - Resolução Conama nº 362/2005;06/02/2015;29/06/2018;...;BRASILIA;DISTRITO FEDERAL;-15,834722;-48,112222;Encerrado;21/03/2026 20:26
00001180002927;CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;34;Transmissão de energia elétrica - Lei nº 6.938/1981: art. 10;01/07/2024;;...;BRASILIA;DISTRITO FEDERAL;-15,812542;-47,95155;Ativa;21/03/2026 20:26
00001180002927;CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;47;Aplicação de agrotóxicos e afins - Lei nº 7.802/1989;31/10/2025;;...;BRASILIA;DISTRITO FEDERAL;-15,812542;-47,95155;Ativa;21/03/2026 20:26
00001180003060;CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;34;Transmissão de energia elétrica - Lei nº 6.938/1981: art. 10;01/07/2024;;...;BRASILIA;DISTRITO FEDERAL;-15,925083;-48,172528;Ativa;21/03/2026 20:26
00001180003060;CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;47;Aplicação de agrotóxicos e afins - Lei nº 7.802/1989;31/10/2025;;...;BRASILIA;DISTRITO FEDERAL;-15,925083;-48,172528;Ativa;21/03/2026 20:26
00001180005861;CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;34;Transmissão de energia elétrica - Lei nº 6.938/1981: art. 10;01/07/2024;;...;BRASILIA;DISTRITO FEDERAL;-15,862481;-48,068136;Ativa;21/03/2026 20:26
00001180005861;CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;47;Aplicação de agrotóxicos e afins - Lei nº 7.802/1989;10/11/2025;;...;BRASILIA;DISTRITO FEDERAL;-15,862481;-48,068136;Ativa;21/03/2026 20:26
00001388000145;Distribuidora Brasília de Veículos S/A - Disbrave;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/04/2003;09/04/2003;Alto;BRASILIA;DISTRITO FEDERAL;;;Cadastramento indevido;21/03/2026 20:26
