CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
05639455000175;FENIX CONSTRUÇÕES LTDA-ME;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;8;Outras obras de infraestrutura - Lei nº 6.938/1981: art. 10;05/12/2014;;...;BOA VISTA;RORAIMA;2,843583;-60,665;Ativa;21/03/2026 20:28
05639455000175;FENIX CONSTRUÇÕES LTDA-ME;23;Gerenciamento de Projetos sujeitos a licenciamento ambiental federal;12;Mineração;17/07/2015;29/06/2018;...;BOA VISTA;RORAIMA;2,843583;-60,665;Ativa;21/03/2026 20:28
05639661000185;NORT PEL NORTE PEÇAS LTDA;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;29/06/2018;06/07/2022;Alto;BOA VISTA;RORAIMA;2,82;-60,673056;Encerrado;21/03/2026 20:28
05639661000185;NORT PEL NORTE PEÇAS LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;29;troca de óleo lubrificante - Resolução Conama nº 362/2005;13/02/2015;29/06/2018;...;BOA VISTA;RORAIMA;2,82;-60,673056;Encerrado;21/03/2026 20:28
05639778000169;AMAZÔNIA GRANITOS LTDA - ME;2;Indústria de Produtos Minerais Não Metálicos;1;Beneficiamento de minerais não metálicos, não associados a extração;21/12/2006;;Médio;BOA VISTA;RORAIMA;2,805714;-60,6844;Ativa;21/03/2026 20:28
05640487000190;D. ROSSI COMÉRCIO E CONSTRUÇÕES;1;Extração e Tratamento de Minerais;2;Lavra a céu aberto, inclusive de aluvião, com ou sem beneficiamento;20/09/2012;;Alto;BOA VISTA;RORAIMA;2,832028;-60,705667;Ativa;21/03/2026 20:28
05640487000190;D. ROSSI COMÉRCIO E CONSTRUÇÕES;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;1;Rodovias, ferrovias, hidrovias, metropolitanos - Lei nº 6.938/1981: art. 10;05/06/2019;;...;BOA VISTA;RORAIMA;2,832028;-60,705667;Ativa;21/03/2026 20:28
05640735000101;CHACARA DO THOME FESTAS E EVENTOS LTDA;1;Extração e Tratamento de Minerais;2;Lavra a céu aberto, inclusive de aluvião, com ou sem beneficiamento;24/01/2014;;Alto;BOA VISTA;RORAIMA;2,908056;-60,707194;Ativa;21/03/2026 20:28
05640735000101;CHACARA DO THOME FESTAS E EVENTOS LTDA;20;Uso de Recursos Naturais;6;Exploração de recursos aquáticos vivos;24/01/2014;;Médio;BOA VISTA;RORAIMA;2,908056;-60,707194;Ativa;21/03/2026 20:28
05640735000101;CHACARA DO THOME FESTAS E EVENTOS LTDA;20;Uso de Recursos Naturais;17;atividade agrícola e pecuária;24/01/2014;29/06/2018;...;BOA VISTA;RORAIMA;2,908056;-60,707194;Ativa;21/03/2026 20:28
05640735000101;CHACARA DO THOME FESTAS E EVENTOS LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;62;Manutenção de área passível de Ato Declaratório Ambiental - Lei nº 6.938/1981: art. 17-O;29/06/2018;01/09/2021;...;BOA VISTA;RORAIMA;2,908056;-60,707194;Ativa;21/03/2026 20:28
05640735000101;CHACARA DO THOME FESTAS E EVENTOS LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;74;Criação de animais - Lei nº 6.938/1981: art. 10;05/04/2024;;...;BOA VISTA;RORAIMA;2,908056;-60,707194;Ativa;21/03/2026 20:28
05641469000123;INDUSTRIA DE LAM E COMP RORAIMA LTDA;7;Indústria de Madeira;1;Serraria e desdobramento de madeira;01/10/2003;26/04/2007;Médio;BOA VISTA;RORAIMA;;;Encerrado;21/03/2026 20:28
05641469000123;INDUSTRIA DE LAM E COMP RORAIMA LTDA;7;Indústria de Madeira;3;Fabricação de chapas, placas de madeira aglomerada, prensada e compensada;01/01/2001;26/04/2007;Médio;BOA VISTA;RORAIMA;;;Encerrado;21/03/2026 20:28
05641469000123;INDUSTRIA DE LAM E COMP RORAIMA LTDA;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/10/2003;27/05/2004;Médio;BOA VISTA;RORAIMA;;;Encerrado;21/03/2026 20:28
05644352000101;a j m de assis;16;Indústria de Produtos Alimentares e Bebidas;1;Beneficiamento, moagem, torrefação e fabricação de produtos alimentares;01/10/2003;08/10/2003;Médio;BOA VISTA;RORAIMA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:28
05644352000101;a j m de assis;16;Indústria de Produtos Alimentares e Bebidas;9;Fabricação de fermentos e leveduras;01/10/2003;;Médio;BOA VISTA;RORAIMA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:28
05648442000162;OTACILIO J. DA SILVA-ME;4;Indústria Mecânica;1;Fabricação de máquinas, aparelhos, peças, utensílios e acessórios com e sem tratamento térmico ou de superfície;09/01/2003;21/03/2015;Médio;SAO JOAO DA BALIZA;RORAIMA;0,950694;-59,911667;Cadastramento indevido;21/03/2026 20:28
05649541000169;H. P. DE MATOS;23;Gerenciamento de Projetos sujeitos a licenciamento ambiental federal;15;outras atividades sujeitas a licenciamento não especificadas anteriormente;29/06/2018;29/06/2018;...;BOA VISTA;RORAIMA;2,832433;-60,668642;Encerrado;21/03/2026 20:28
05650837000108;FRANCIMAR L. DA SILVA - ME;7;Indústria de Madeira;4;Fabricação de estruturas de madeira e de móveis;01/04/2003;;Médio;SAO LUIZ;RORAIMA;1,078286;-60,193494;Ativa;21/03/2026 20:28
05650837000108;FRANCIMAR L. DA SILVA - ME;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);13/09/2006;01/08/2007;Médio;SAO LUIZ;RORAIMA;1,078286;-60,193494;Ativa;21/03/2026 20:28
