CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
00000802001769;HC PNEUS S/A;98;Veículos Automotores - Pneus - Pilhas e Baterias;2;Comerciante de Pneus e similares;31/10/1994;11/04/2013;...;RECIFE;PERNAMBUCO;-8,063333;-34,9075;Encerrado;21/03/2026 20:27
00003516000270;MC BAUCHEMIE BRASIL INDUSTRIA E COMERCIO LTDA;2;Indústria de Produtos Minerais Não Metálicos;2;Fabricação e elaboração de produtos minerais não metálicos tais como produção de material cerâmico, cimento, gesso, amianto, vidro e similares;01/08/2017;;Médio;VITORIA DE SANTO ANTAO;PERNAMBUCO;-8,118056;-35,291389;Ativa;21/03/2026 20:27
00003516000270;MC BAUCHEMIE BRASIL INDUSTRIA E COMERCIO LTDA;15;Indústria Química;1;Produção de substâncias e fabricação de produtos químicos;01/08/2017;;Alto;VITORIA DE SANTO ANTAO;PERNAMBUCO;-8,118056;-35,291389;Ativa;21/03/2026 20:27
00003516000270;MC BAUCHEMIE BRASIL INDUSTRIA E COMERCIO LTDA;18;Transporte, Terminais, Depósitos e Comércio;7;Comércio de produtos químicos e produtos perigosos;01/08/2017;;Alto;VITORIA DE SANTO ANTAO;PERNAMBUCO;-8,118056;-35,291389;Ativa;21/03/2026 20:27
00028986001694;ELAVADORES ATLAS SHINDLER S/A;4;Indústria Mecânica;1;Fabricação de máquinas, aparelhos, peças, utensílios e acessórios com e sem tratamento térmico ou de superfície;01/03/2006;;Médio;RECIFE;PERNAMBUCO;-8,055556;-34,894667;Ativa;21/03/2026 20:27
00028986001694;ELAVADORES ATLAS SHINDLER S/A;18;Transporte, Terminais, Depósitos e Comércio;81;Comércio de produtos químicos e produtos perigosos - Resolução CONAMA nº 401/2008;01/03/2006;;Alto;RECIFE;PERNAMBUCO;-8,055556;-34,894667;Ativa;21/03/2026 20:27
00028986001694;ELAVADORES ATLAS SHINDLER S/A;23;Gerenciamento de Projetos sujeitos a licenciamento ambiental federal;15;outras atividades sujeitas a licenciamento não especificadas anteriormente;03/11/2005;29/06/2018;...;RECIFE;PERNAMBUCO;-8,055556;-34,894667;Ativa;21/03/2026 20:27
00038166000792;BANCO CENTRAL DO BRASIL;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;1;Reparação de aparelhos de refrigeração;03/08/2015;16/02/2018;...;RECIFE;PERNAMBUCO;-8,053728;-34,876289;Encerrado;21/03/2026 20:27
00048785002116;INDAIA BRASIL AGUAS MINERAIS LTDA;16;Indústria de Produtos Alimentares e Bebidas;13;Fabricação de bebidas não-alcoólicas, bem como engarrafamento e gaseificação e águas minerais;10/03/1980;;Médio;PAUDALHO;PERNAMBUCO;-7,937194;-35,039694;Ativa;21/03/2026 20:27
00063960006999;WMB SUPERMERCADOS DO BRASIL LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;3;Utilização de substâncias controladas - Protocolo de Montreal;30/05/2007;19/11/2019;...;JABOATAO DOS GUARARAPES;PERNAMBUCO;-8,112778;-35,015;Ativa;21/03/2026 20:27
00063960006999;WMB SUPERMERCADOS DO BRASIL LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;45;Importação de pneus e similares - Resolução CONAMA nº 416/2009;15/01/2020;;...;JABOATAO DOS GUARARAPES;PERNAMBUCO;-8,112778;-35,015;Ativa;21/03/2026 20:27
00063960007294;WAL MART BRASIL LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;3;Utilização de substâncias controladas - Protocolo de Montreal;06/09/2007;28/11/2019;...;RECIFE;PERNAMBUCO;-8,053889;-34,880806;Ativa;21/03/2026 20:27
00063960056074;WMB SUPERMERCADOS DO BRASIL LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;69;"Comercialização de recursos pesqueiros - Lei nº 11.959/2009: art. 3º, X; art. 31";01/04/2019;;...;CABO DE SANTO AGOSTINHO;PERNAMBUCO;-8,255139;-35,008806;Ativa;21/03/2026 20:27
00075017000531;QUIMIL INDÚSTRIA E COMÉRCIO S/A;15;Indústria Química;1;Produção de substâncias e fabricação de produtos químicos;28/05/2021;;Alto;ESCADA;PERNAMBUCO;-8,365381;-35,236694;Ativa;21/03/2026 20:27
00075017000531;QUIMIL INDÚSTRIA E COMÉRCIO S/A;15;Indústria Química;9;Fabricação de preparados para limpeza e polimento, desinfetantes, inseticidas, germicidas e fungicidas;28/05/2021;;Alto;ESCADA;PERNAMBUCO;-8,365381;-35,236694;Ativa;21/03/2026 20:27
00075017000531;QUIMIL INDÚSTRIA E COMÉRCIO S/A;15;Indústria Química;11;Fabricação de fertilizantes e agroquímicos;28/05/2021;;Alto;ESCADA;PERNAMBUCO;-8,365381;-35,236694;Ativa;21/03/2026 20:27
00075017000531;QUIMIL INDÚSTRIA E COMÉRCIO S/A;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;28/05/2021;;Alto;ESCADA;PERNAMBUCO;-8,365381;-35,236694;Ativa;21/03/2026 20:27
00075017000531;QUIMIL INDÚSTRIA E COMÉRCIO S/A;18;Transporte, Terminais, Depósitos e Comércio;7;Comércio de produtos químicos e produtos perigosos;21/11/2012;28/10/2016;Alto;ESCADA;PERNAMBUCO;-8,365381;-35,236694;Ativa;21/03/2026 20:27
00075017000531;QUIMIL INDÚSTRIA E COMÉRCIO S/A;18;Transporte, Terminais, Depósitos e Comércio;17;Comércio de produtos químicos e produtos perigosos - Convenção de Estocolmo / PI nº 292/1989;28/05/2021;;Alto;ESCADA;PERNAMBUCO;-8,365381;-35,236694;Ativa;21/03/2026 20:27
00075017000531;QUIMIL INDÚSTRIA E COMÉRCIO S/A;18;Transporte, Terminais, Depósitos e Comércio;66;Comércio de produtos químicos e produtos perigosos - Lei nº 7.802/1989;28/05/2021;;Alto;ESCADA;PERNAMBUCO;-8,365381;-35,236694;Ativa;21/03/2026 20:27
00075017000531;QUIMIL INDÚSTRIA E COMÉRCIO S/A;18;Transporte, Terminais, Depósitos e Comércio;74;Transporte de cargas perigosas - Lei nº 12.305/2010;19/11/2019;;Alto;ESCADA;PERNAMBUCO;-8,365381;-35,236694;Ativa;21/03/2026 20:27
00080671001009;CARAMURU ALIMENTOS LTDA.;16;Indústria de Produtos Alimentares e Bebidas;7;Refino e preparação de óleo e gorduras vegetais;01/01/2001;08/06/2007;Médio;PETROLINA;PERNAMBUCO;;;Encerrado;21/03/2026 20:27
00080671001009;CARAMURU ALIMENTOS LTDA.;20;Uso de Recursos Naturais;9;Consumo de madeira, lenha ou carvão vegetal;01/01/2005;08/06/2007;...;PETROLINA;PERNAMBUCO;;;Encerrado;21/03/2026 20:27
00083682000143;ECO RAPIDO TRANSPORTES LTDA;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;13/04/2017;;Alto;JABOATAO DOS GUARARAPES;PERNAMBUCO;-8,163528;-34,937417;Ativa;21/03/2026 20:27
00083682000496;ECO RAPIDO LOGISTICA EIRELI;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;25/04/2018;22/03/2019;Alto;JABOATAO DOS GUARARAPES;PERNAMBUCO;-8,2;-34,953556;Encerrado;21/03/2026 20:27
00083682000658;ECO RAPIDO TRANSPORTES LTDA;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;18/01/2022;;Alto;ESCADA;PERNAMBUCO;-8,377167;-35,240361;Ativa;21/03/2026 20:27
00092978000473;COOPERATIVA AGRÍCOLA JUAZEIRO DA BAHIA RESP. LTDA;20;Uso de Recursos Naturais;17;atividade agrícola e pecuária;31/10/2014;29/06/2018;...;PETROLINA;PERNAMBUCO;-9,400292;-40,502472;Encerrado;21/03/2026 20:27
00092978000473;COOPERATIVA AGRÍCOLA JUAZEIRO DA BAHIA RESP. LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;62;Manutenção de área passível de Ato Declaratório Ambiental - Lei nº 6.938/1981: art. 17-O;29/06/2018;01/09/2021;...;PETROLINA;PERNAMBUCO;-9,400292;-40,502472;Encerrado;21/03/2026 20:27
00099210000189;DILAB MEDICINA NUCLEAR LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;1;Reparação de aparelhos de refrigeração;19/01/2012;16/02/2018;...;RECIFE;PERNAMBUCO;;;Encerrado;21/03/2026 20:27
00118696000155;COMERCIAL BIG CENTER LTDA - ME;2;Indústria de Produtos Minerais Não Metálicos;1;Beneficiamento de minerais não metálicos, não associados a extração;01/01/2001;29/11/2018;Médio;CARPINA;PERNAMBUCO;;;Encerrado;21/03/2026 20:27
00119226000106;MARIA JOSE VILAR ME;20;Uso de Recursos Naturais;9;Consumo de madeira, lenha ou carvão vegetal;01/01/2010;29/06/2018;...;GRAVATA;PERNAMBUCO;;;Encerrado;21/03/2026 20:27
00119226000106;MARIA JOSE VILAR ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;48;Consumo industrial de madeira, de lenha e de carvão vegetal - Lei nº 12.651/2012: art. 34;29/06/2018;01/03/2018;...;GRAVATA;PERNAMBUCO;;;Encerrado;21/03/2026 20:27
00120518000169;CONSTRUCAJ CONSTRUÇÃO LTDA;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;8;Outras obras de infraestrutura - Lei nº 6.938/1981: art. 10;25/07/1994;;...;SERRA TALHADA;PERNAMBUCO;-7,991389;-38,295278;Ativa;21/03/2026 20:27
00123116000118;JUCILENE CAETANO DE LIMA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;3;Utilização de substâncias controladas - Protocolo de Montreal;12/12/2006;09/02/2015;...;RECIFE;PERNAMBUCO;;;Encerrado;21/03/2026 20:27
00123142000146;MARCELINO FRANCISCO DA SILVA ME;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/01/2001;21/10/2004;Médio;PETROLINA;PERNAMBUCO;;;Cadastramento indevido;21/03/2026 20:27
00123303000100;AGRO CAMPELO E COMERCIO LTDA -ME;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/01/2001;;Médio;CARPINA;PERNAMBUCO;-7,842456;-35,248186;Ativa;21/03/2026 20:27
00123303000100;AGRO CAMPELO E COMERCIO LTDA -ME;20;Uso de Recursos Naturais;34;exploração econômica da madeira ou lenha e subprodutos florestais - comércio varejista;01/01/2001;29/06/2018;Médio;CARPINA;PERNAMBUCO;-7,842456;-35,248186;Ativa;21/03/2026 20:27
00123303000100;AGRO CAMPELO E COMERCIO LTDA -ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;50;Armazenamento de produtos florestais - Lei nº 12.651/2012: art. 36;29/06/2018;;...;CARPINA;PERNAMBUCO;-7,842456;-35,248186;Ativa;21/03/2026 20:27
00123303000100;AGRO CAMPELO E COMERCIO LTDA -ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;68;Comércio varejista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;29/06/2018;;...;CARPINA;PERNAMBUCO;-7,842456;-35,248186;Ativa;21/03/2026 20:27
00123305000190;CARPINA PLASTICOS LTDA - ME;12;Indústria de Produtos de Matéria Plástica.;2;Fabricação de artefatos de material plástico;27/07/1994;;Pequeno;CARPINA;PERNAMBUCO;-7,813725;-35,242081;Ativa;21/03/2026 20:27
00123305000190;CARPINA PLASTICOS LTDA - ME;17;Serviços de Utilidade;2;tratamento e destinação de resíduos industriais líquidos e sólidos;27/07/1994;01/08/2021;Médio;CARPINA;PERNAMBUCO;-7,813725;-35,242081;Ativa;21/03/2026 20:27
00126468001603;MB ENGENHARIA E MEIO AMBIENTE LTDA;17;Serviços de Utilidade;59;Tratamento e destinação de resíduos industriais líquidos e sólidos - Lei nº 12.305/2010: art. 13, I,f,k;06/11/2013;;Médio;JABOATAO DOS GUARARAPES;PERNAMBUCO;-8,207667;-34,961917;Ativa;21/03/2026 20:27
00126468001603;MB ENGENHARIA E MEIO AMBIENTE LTDA;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;06/11/2013;;Alto;JABOATAO DOS GUARARAPES;PERNAMBUCO;-8,207667;-34,961917;Ativa;21/03/2026 20:27
00126568000153;S EUFRAZIO ARAUJO ME;11;Indústria Têxtil, de Vestuário, Calçados e Artefatos de Tecidos;1;Beneficiamento de fibras têxteis, vegetais, de origem animal e sintéticos;01/07/2002;;Médio;LIMOEIRO;PERNAMBUCO;-7,874722;-35,450278;Ativa;21/03/2026 20:27
00127703000185;LERISMAR SERVICOS DE MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES EIRELI;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;01/07/2022;;Alto;SALGUEIRO;PERNAMBUCO;-8,101917;-39,218583;Ativa;21/03/2026 20:27
00129109000123;M M MOURA SILVA ME;7;Indústria de Madeira;4;Fabricação de estruturas de madeira e de móveis;01/10/2002;09/02/2015;Médio;JOAO ALFREDO;PERNAMBUCO;;;Encerrado;21/03/2026 20:27
00129323000180;JLF CONSTRUCOES E SERVICOS LTDA;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;20/07/2018;21/07/2018;Alto;RECIFE;PERNAMBUCO;-8,117667;-35,093556;Encerrado;21/03/2026 20:27
00132104000150;TATUZÃO TRANSPORTES DODOVIÁRIO LTDA.;18;Transporte, Terminais, Depósitos e Comércio;20;transporte de cargas perigosas - Protocolo de Montreal;11/03/2011;30/03/2014;Alto;RECIFE;PERNAMBUCO;-8,115389;-34,91565;Ativa;21/03/2026 20:27
00132104000150;TATUZÃO TRANSPORTES DODOVIÁRIO LTDA.;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;3;Utilização de substâncias controladas - Protocolo de Montreal;05/04/2016;;...;RECIFE;PERNAMBUCO;-8,115389;-34,91565;Ativa;21/03/2026 20:27
00133617000185;TRANSCOLINAS TRANSPORTADORA SETE COLINAS LTDA;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;23/10/2018;;Alto;GARANHUNS;PERNAMBUCO;-8,900714;-36,522006;Ativa;21/03/2026 20:27
00133617000185;TRANSCOLINAS TRANSPORTADORA SETE COLINAS LTDA;18;Transporte, Terminais, Depósitos e Comércio;7;Comércio de produtos químicos e produtos perigosos;31/08/2006;22/09/2014;Alto;GARANHUNS;PERNAMBUCO;-8,900714;-36,522006;Ativa;21/03/2026 20:27
00133617000185;TRANSCOLINAS TRANSPORTADORA SETE COLINAS LTDA;18;Transporte, Terminais, Depósitos e Comércio;14;Transporte de cargas perigosas - Resolução CONAMA nº 362/2005;08/11/2017;08/10/2018;Alto;GARANHUNS;PERNAMBUCO;-8,900714;-36,522006;Ativa;21/03/2026 20:27
00133617000266;TRANSCOLINAS TRANSPORTADORA SETE COLINAS LTDA EPP;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;26/10/2018;08/10/2018;Alto;JABOATAO DOS GUARARAPES;PERNAMBUCO;-8,140556;-34,925278;Ativa;21/03/2026 20:27
00133617000266;TRANSCOLINAS TRANSPORTADORA SETE COLINAS LTDA EPP;18;Transporte, Terminais, Depósitos e Comércio;14;Transporte de cargas perigosas - Resolução CONAMA nº 362/2005;26/10/2018;;Alto;JABOATAO DOS GUARARAPES;PERNAMBUCO;-8,140556;-34,925278;Ativa;21/03/2026 20:27
00133871000183;CONTORNO AUTO PECAS LTDA ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;3;Utilização de substâncias controladas - Protocolo de Montreal;19/04/2010;;...;IGARASSU;PERNAMBUCO;-7,834444;-34,906389;Ativa;21/03/2026 20:27
00134074000110;AGUINALDO PEREIRA DIAS;16;Indústria de Produtos Alimentares e Bebidas;1;Beneficiamento, moagem, torrefação e fabricação de produtos alimentares;01/01/2004;02/09/2010;Médio;BELO JARDIM;PERNAMBUCO;;;Encerrado;21/03/2026 20:27
00136850000111;IPECAL INDUSTRIA PERNAMBUCANA DE CALCAREOS LTDA;2;Indústria de Produtos Minerais Não Metálicos;1;Beneficiamento de minerais não metálicos, não associados a extração;01/01/2001;06/09/2023;Médio;GRAVATA;PERNAMBUCO;;;Encerrado;21/03/2026 20:27
00138409000179;INALDO FERREIRA BRANDAO - ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;1;Reparação de aparelhos de refrigeração;19/03/2012;16/02/2018;...;OLINDA;PERNAMBUCO;-8,004722;-34,81;Ativa;21/03/2026 20:27
00138409000179;INALDO FERREIRA BRANDAO - ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;3;Utilização de substâncias controladas - Protocolo de Montreal;10/08/1994;;...;OLINDA;PERNAMBUCO;-8,004722;-34,81;Ativa;21/03/2026 20:27
00138912000124;JOSÉ PADILHA DE ASSIS NETO;16;Indústria de Produtos Alimentares e Bebidas;1;Beneficiamento, moagem, torrefação e fabricação de produtos alimentares;01/07/2002;18/12/2018;Médio;BOM CONSELHO;PERNAMBUCO;;;Encerrado;21/03/2026 20:27
00138912000124;JOSÉ PADILHA DE ASSIS NETO;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/07/2002;18/12/2018;Médio;BOM CONSELHO;PERNAMBUCO;;;Encerrado;21/03/2026 20:27
00140934000129;L S DISTRIBUIDORA DE COMBUSTIVEIS LTDA - ME;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;11/10/2007;30/06/2012;Alto;CARUARU;PERNAMBUCO;;;Encerrado;21/03/2026 20:27
00140938000107;J S REVENDEDORA DE COMBUSTIVEIS LTDA;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/07/2002;01/10/2005;Alto;SAO JOAQUIM DO MONTE;PERNAMBUCO;0,0;0,0;Encerrado;21/03/2026 20:27
00140938000107;J S REVENDEDORA DE COMBUSTIVEIS LTDA;18;Transporte, Terminais, Depósitos e Comércio;54;comércio de combustíveis e derivados de petróleo - Gás GLP;11/08/1994;01/10/2005;Alto;SAO JOAQUIM DO MONTE;PERNAMBUCO;0,0;0,0;Encerrado;21/03/2026 20:27
00142176000188;JOSE CELIO TAVARES ME;11;Indústria Têxtil, de Vestuário, Calçados e Artefatos de Tecidos;3;Tingimento, estamparia e outros acabamentos em peças do vestuário e artigos diversos de tecidos;01/01/2001;;Médio;TORITAMA;PERNAMBUCO;-8,006667;-36,056667;Ativa;21/03/2026 20:27
00142176000188;JOSE CELIO TAVARES ME;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/04/2002;;Médio;TORITAMA;PERNAMBUCO;-8,006667;-36,056667;Ativa;21/03/2026 20:27
00142176000188;JOSE CELIO TAVARES ME;20;Uso de Recursos Naturais;9;Consumo de madeira, lenha ou carvão vegetal;23/05/2011;29/06/2018;...;TORITAMA;PERNAMBUCO;-8,006667;-36,056667;Ativa;21/03/2026 20:27
00142176000188;JOSE CELIO TAVARES ME;20;Uso de Recursos Naturais;67;exploração econômica da madeira ou lenha e subprodutos florestais - extração de madeira em florestas nativas;06/08/2005;29/06/2018;Médio;TORITAMA;PERNAMBUCO;-8,006667;-36,056667;Ativa;21/03/2026 20:27
00142176000188;JOSE CELIO TAVARES ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;48;Consumo industrial de madeira, de lenha e de carvão vegetal - Lei nº 12.651/2012: art. 34;29/06/2018;;...;TORITAMA;PERNAMBUCO;-8,006667;-36,056667;Ativa;21/03/2026 20:27
00142319000151;CENTER POSTO OROBÓ LTDA;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;12/08/1994;;Alto;OROBO;PERNAMBUCO;-7,75725;-35,598444;Ativa;21/03/2026 20:27
00142319000151;CENTER POSTO OROBÓ LTDA;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;12/08/1994;;Alto;OROBO;PERNAMBUCO;-7,75725;-35,598444;Ativa;21/03/2026 20:27
00142532000163;restaurante freguesia da picanha ltda me;20;Uso de Recursos Naturais;75;consumo de madeira, lenha e carvão vegetal - restaurante e pizzaria;24/05/2013;29/06/2018;...;SANTA CRUZ DO CAPIBARIBE;PERNAMBUCO;-7,955878;-36,246644;Encerrado;21/03/2026 20:27
00144890000105;LIMAX JEANS LTDA - ME;11;Indústria Têxtil, de Vestuário, Calçados e Artefatos de Tecidos;3;Tingimento, estamparia e outros acabamentos em peças do vestuário e artigos diversos de tecidos;01/10/2002;23/03/2012;Médio;TORITAMA;PERNAMBUCO;;;Encerrado;21/03/2026 20:27
00144890000105;LIMAX JEANS LTDA - ME;20;Uso de Recursos Naturais;9;Consumo de madeira, lenha ou carvão vegetal;22/11/2006;23/03/2012;...;TORITAMA;PERNAMBUCO;;;Encerrado;21/03/2026 20:27
00145915000195;ROTA PREMIUM VEICULOS LTDA;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;29/06/2018;;Alto;RECIFE;PERNAMBUCO;-8,110194;-34,910472;Ativa;21/03/2026 20:27
00145915000195;ROTA PREMIUM VEICULOS LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;29;troca de óleo lubrificante - Resolução Conama nº 362/2005;02/04/2014;29/06/2018;...;RECIFE;PERNAMBUCO;-8,110194;-34,910472;Ativa;21/03/2026 20:27
00145915000357;ROTA PREMIUM VEÍCULOS LTDA;18;Transporte, Terminais, Depósitos e Comércio;18;comércio de produtos químicos e produtos perigosos - fertilizantes;28/03/2005;07/07/2016;Alto;RECIFE;PERNAMBUCO;-12,168194;-44,989;Encerrado;21/03/2026 20:27
00145915000357;ROTA PREMIUM VEÍCULOS LTDA;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;29/06/2018;12/04/2019;Alto;RECIFE;PERNAMBUCO;-12,168194;-44,989;Encerrado;21/03/2026 20:27
00145915000357;ROTA PREMIUM VEÍCULOS LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;29;troca de óleo lubrificante - Resolução Conama nº 362/2005;28/03/2005;29/06/2018;...;RECIFE;PERNAMBUCO;-12,168194;-44,989;Encerrado;21/03/2026 20:27
00146206000124;LÍGIA COSTA TAVARES ME;16;Indústria de Produtos Alimentares e Bebidas;1;Beneficiamento, moagem, torrefação e fabricação de produtos alimentares;01/01/2001;18/08/2021;Médio;RECIFE;PERNAMBUCO;;;Encerrado;21/03/2026 20:27
00147562000162;ABRANTES MADEIRAS E MATERIAL DE CONSTRUÇÃO LTDA - ME;7;Indústria de Madeira;1;Serraria e desdobramento de madeira;09/08/1994;09/10/2013;Médio;CARUARU;PERNAMBUCO;-8,363556;-35,903056;Ativa;21/03/2026 20:27
00147562000162;ABRANTES MADEIRAS E MATERIAL DE CONSTRUÇÃO LTDA - ME;7;Indústria de Madeira;4;Fabricação de estruturas de madeira e de móveis;17/08/1994;;Médio;CARUARU;PERNAMBUCO;-8,363556;-35,903056;Ativa;21/03/2026 20:27
00147562000162;ABRANTES MADEIRAS E MATERIAL DE CONSTRUÇÃO LTDA - ME;18;Transporte, Terminais, Depósitos e Comércio;11;Transporte de produtos florestais;07/02/2015;29/06/2018;...;CARUARU;PERNAMBUCO;-8,363556;-35,903056;Ativa;21/03/2026 20:27
00147562000162;ABRANTES MADEIRAS E MATERIAL DE CONSTRUÇÃO LTDA - ME;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/01/2001;09/10/2013;Médio;CARUARU;PERNAMBUCO;-8,363556;-35,903056;Ativa;21/03/2026 20:27
00147562000162;ABRANTES MADEIRAS E MATERIAL DE CONSTRUÇÃO LTDA - ME;20;Uso de Recursos Naturais;34;exploração econômica da madeira ou lenha e subprodutos florestais - comércio varejista;17/08/1994;29/06/2018;Médio;CARUARU;PERNAMBUCO;-8,363556;-35,903056;Ativa;21/03/2026 20:27
00147562000162;ABRANTES MADEIRAS E MATERIAL DE CONSTRUÇÃO LTDA - ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;49;Transporte de produtos florestais - Lei nº 12.651/2012: art. 36;29/06/2018;;...;CARUARU;PERNAMBUCO;-8,363556;-35,903056;Ativa;21/03/2026 20:27
00147562000162;ABRANTES MADEIRAS E MATERIAL DE CONSTRUÇÃO LTDA - ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;50;Armazenamento de produtos florestais - Lei nº 12.651/2012: art. 36;10/03/2023;;...;CARUARU;PERNAMBUCO;-8,363556;-35,903056;Ativa;21/03/2026 20:27
00147562000162;ABRANTES MADEIRAS E MATERIAL DE CONSTRUÇÃO LTDA - ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;68;Comércio varejista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;29/06/2018;;...;CARUARU;PERNAMBUCO;-8,363556;-35,903056;Ativa;21/03/2026 20:27
00149042000199;D J PLACAS E GESSO LTDA;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;18/04/2000;09/05/2012;Alto;ARARIPINA;PERNAMBUCO;0,0;0,0;Encerrado;21/03/2026 20:27
00150653000238;VECIO ALVES DE MENESES NETO;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/01/2001;27/10/2004;Alto;RECIFE;PERNAMBUCO;;;Encerrado;21/03/2026 20:27
00150674000172;PESSOA & DUARTE LTDA;2;Indústria de Produtos Minerais Não Metálicos;2;Fabricação e elaboração de produtos minerais não metálicos tais como produção de material cerâmico, cimento, gesso, amianto, vidro e similares;01/01/2001;;Médio;LIMOEIRO;PERNAMBUCO;-7,874694;-35,450278;Ativa;21/03/2026 20:27
00150674000172;PESSOA & DUARTE LTDA;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/01/2001;02/03/2026;Médio;LIMOEIRO;PERNAMBUCO;-7,874694;-35,450278;Ativa;21/03/2026 20:27
00150690000165;A & A PANIFICADORA LTDA;16;Indústria de Produtos Alimentares e Bebidas;1;Beneficiamento, moagem, torrefação e fabricação de produtos alimentares;01/10/2002;;Médio;CARUARU;PERNAMBUCO;-8,407167;-35,969222;Ativa;21/03/2026 20:27
00150690000165;A & A PANIFICADORA LTDA;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/01/2003;20/09/2013;Médio;CARUARU;PERNAMBUCO;-8,407167;-35,969222;Ativa;21/03/2026 20:27
00150690000165;A & A PANIFICADORA LTDA;20;Uso de Recursos Naturais;73;consumo de madeira, lenha e carvão vegetal - panificadora;01/01/2003;29/06/2018;...;CARUARU;PERNAMBUCO;-8,407167;-35,969222;Ativa;21/03/2026 20:27
00150718000164;RONALDO & NUNES LTDA - EPP;7;Indústria de Madeira;1;Serraria e desdobramento de madeira;01/01/2001;05/12/2006;Médio;SAO JOSE DO EGITO;PERNAMBUCO;-7,485028;-37,262878;Ativa;21/03/2026 20:27
00150718000164;RONALDO & NUNES LTDA - EPP;18;Transporte, Terminais, Depósitos e Comércio;11;Transporte de produtos florestais;01/02/2015;29/06/2018;...;SAO JOSE DO EGITO;PERNAMBUCO;-7,485028;-37,262878;Ativa;21/03/2026 20:27
