CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
00394577000125;GOVERNO DO ESTADO DO AMAPA - SECRETARIA DE ESTADO DE TRANSPORTES;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;48;Consumo industrial de madeira, de lenha e de carvão vegetal - Lei nº 12.651/2012: art. 34;29/06/2018;;...;MACAPA;AMAPA;0,077556;-51,061667;Ativa;21/03/2026 20:26
00394577000125;GOVERNO DO ESTADO DO AMAPA - SECRETARIA DE ESTADO DE TRANSPORTES;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;1;Rodovias, ferrovias, hidrovias, metropolitanos - Lei nº 6.938/1981: art. 10;25/02/1998;;...;MACAPA;AMAPA;0,077556;-51,061667;Ativa;21/03/2026 20:26
00394577000125;GOVERNO DO ESTADO DO AMAPA - SECRETARIA DE ESTADO DE TRANSPORTES;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;3;Construção de canais para drenagem - Lei nº 6.938/1981: art. 10;21/12/2012;;...;MACAPA;AMAPA;0,077556;-51,061667;Ativa;21/03/2026 20:26
00394577000125;GOVERNO DO ESTADO DO AMAPA - SECRETARIA DE ESTADO DE TRANSPORTES;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;7;Construção de obras de arte - Lei nº 6.938/1981: art. 10;25/02/1998;;...;MACAPA;AMAPA;0,077556;-51,061667;Ativa;21/03/2026 20:26
00394577000125;GOVERNO DO ESTADO DO AMAPA - SECRETARIA DE ESTADO DE TRANSPORTES;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;8;Outras obras de infraestrutura - Lei nº 6.938/1981: art. 10;21/12/2012;;...;MACAPA;AMAPA;0,077556;-51,061667;Ativa;21/03/2026 20:26
00394577000125;GOVERNO DO ESTADO DO AMAPA - SECRETARIA DE ESTADO DE TRANSPORTES;23;Gerenciamento de Projetos sujeitos a licenciamento ambiental federal;7;Rodovia;07/08/2008;29/06/2018;...;MACAPA;AMAPA;0,077556;-51,061667;Ativa;21/03/2026 20:26
00394577000125;GOVERNO DO ESTADO DO AMAPA - SECRETARIA DE ESTADO DE TRANSPORTES;23;Gerenciamento de Projetos sujeitos a licenciamento ambiental federal;15;outras atividades sujeitas a licenciamento não especificadas anteriormente;21/12/2012;29/06/2018;...;MACAPA;AMAPA;0,077556;-51,061667;Ativa;21/03/2026 20:26
00399857004032;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;1;Rodovias, ferrovias, hidrovias, metropolitanos - Lei nº 6.938/1981: art. 10;02/09/2024;;...;MACAPA;AMAPA;-0,013197;-51,083942;Ativa;21/03/2026 20:26
00402729000194;COMERCIAL GONÇALVES LTDA-ME;7;Indústria de Madeira;1;Serraria e desdobramento de madeira;29/05/2003;30/06/2016;Médio;MACAPA;AMAPA;0,0;0,0;Encerrado;21/03/2026 20:26
00402729000194;COMERCIAL GONÇALVES LTDA-ME;15;Indústria Química;4;Produção de óleos, gorduras, ceras, vegetais e animais, óleos essenciais, vegetais e produtos similares, da destilação da madeira;29/07/2009;15/04/2010;Alto;MACAPA;AMAPA;0,0;0,0;Encerrado;21/03/2026 20:26
