CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
00019086000102;SANTA FÉ CONSULTORIA, PARTICIPAÇÕES E EMPREENDIMENTOS LTDA ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;75;Irrigação - Resolução CONAMA nº 284/2001: art. 2º;11/02/2021;;...;SANTA FE DE GOIAS;GOIAS;-15,725833;-51,001944;Ativa;21/03/2026 20:27
00020682001095;TRANSPORTADORA SIDER LIMEIRA LTDA;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;13/11/2023;;Alto;ANAPOLIS;GOIAS;-16,402086;-48,931783;Ativa;21/03/2026 20:27
00022244000175;COPOCENTRO INDUSTRIA DE PLASTICOS LTDA;12;Indústria de Produtos de Matéria Plástica.;1;Fabricação de laminados plásticos;18/12/1996;;Pequeno;ANAPOLIS;GOIAS;-16,408056;-48,941944;Ativa;21/03/2026 20:27
00022244000175;COPOCENTRO INDUSTRIA DE PLASTICOS LTDA;12;Indústria de Produtos de Matéria Plástica.;2;Fabricação de artefatos de material plástico;14/12/1998;;Pequeno;ANAPOLIS;GOIAS;-16,408056;-48,941944;Ativa;21/03/2026 20:27
00023416000125;VALTERCIDES PEREIRA DOS SANTOS;16;Indústria de Produtos Alimentares e Bebidas;1;Beneficiamento, moagem, torrefação e fabricação de produtos alimentares;01/01/2001;;Médio;ANAPOLIS;GOIAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
00023416000125;VALTERCIDES PEREIRA DOS SANTOS;16;Indústria de Produtos Alimentares e Bebidas;5;Beneficiamento e industrialização de leite e derivados;01/01/2002;21/03/2002;Médio;ANAPOLIS;GOIAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
00023416000125;VALTERCIDES PEREIRA DOS SANTOS;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/01/2001;;Médio;ANAPOLIS;GOIAS;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
00024042000162;POSTO CRISTIANOPOLIS EIRELI;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;15/01/1982;;Alto;CRISTIANOPOLIS;GOIAS;-17,192722;-48,713444;Ativa;21/03/2026 20:27
00024877000112;EBE - EMP. BRASILEIRA DE EMPREEND. AGROP LTDA;20;Uso de Recursos Naturais;17;atividade agrícola e pecuária;24/04/2004;29/06/2018;...;GOIANIA;GOIAS;-16,674322;-49,272861;Encerrado;21/03/2026 20:27
00024877000112;EBE - EMP. BRASILEIRA DE EMPREEND. AGROP LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;62;Manutenção de área passível de Ato Declaratório Ambiental - Lei nº 6.938/1981: art. 17-O;29/06/2018;01/09/2021;...;GOIANIA;GOIAS;-16,674322;-49,272861;Encerrado;21/03/2026 20:27
