CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
07497308000133;M. D. BARROS DOS SANTOS;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);29/06/2018;;Médio;GRAJAU;MARANHAO;-5,816389;-46,130556;Ativa;21/03/2026 20:27
07497308000133;M. D. BARROS DOS SANTOS;20;Uso de Recursos Naturais;67;exploração econômica da madeira ou lenha e subprodutos florestais - extração de madeira em florestas nativas;20/11/2013;29/06/2018;Médio;GRAJAU;MARANHAO;-5,816389;-46,130556;Ativa;21/03/2026 20:27
07497308000133;M. D. BARROS DOS SANTOS;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;7;Construção de obras de arte - Lei nº 6.938/1981: art. 10;11/05/2011;;...;GRAJAU;MARANHAO;-5,816389;-46,130556;Ativa;21/03/2026 20:27
07497308000133;M. D. BARROS DOS SANTOS;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;8;Outras obras de infraestrutura - Lei nº 6.938/1981: art. 10;10/12/2010;;...;GRAJAU;MARANHAO;-5,816389;-46,130556;Ativa;21/03/2026 20:27
07497592000148;J. R. DA SILVA MOVELARIA;7;Indústria de Madeira;1;Serraria e desdobramento de madeira;19/12/2005;24/08/2022;Médio;BARRA DO CORDA;MARANHAO;;;Encerrado;21/03/2026 20:27
07497592000148;J. R. DA SILVA MOVELARIA;7;Indústria de Madeira;3;Fabricação de chapas, placas de madeira aglomerada, prensada e compensada;19/12/2005;24/08/2022;Médio;BARRA DO CORDA;MARANHAO;;;Encerrado;21/03/2026 20:27
07497592000148;J. R. DA SILVA MOVELARIA;7;Indústria de Madeira;4;Fabricação de estruturas de madeira e de móveis;19/07/2005;24/08/2022;Médio;BARRA DO CORDA;MARANHAO;;;Encerrado;21/03/2026 20:27
07499216000192;A. F. FERREIRA SERRARIA;7;Indústria de Madeira;1;Serraria e desdobramento de madeira;01/07/2005;;Médio;AMARANTE DO MARANHAO;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07499216000192;A. F. FERREIRA SERRARIA;7;Indústria de Madeira;4;Fabricação de estruturas de madeira e de móveis;01/07/2005;;Médio;AMARANTE DO MARANHAO;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07499216000192;A. F. FERREIRA SERRARIA;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/07/2005;;Médio;AMARANTE DO MARANHAO;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07499489000137;A R DE SOUSA SANTOS - MADEIRAS;7;Indústria de Madeira;1;Serraria e desdobramento de madeira;01/07/2005;09/02/2015;Médio;BURITICUPU;MARANHAO;;;Encerrado;21/03/2026 20:27
07499495000194;C A ARAUJO- MADEIRAS - ME;7;Indústria de Madeira;1;Serraria e desdobramento de madeira;01/07/2005;;Médio;BURITICUPU;MARANHAO;0,0;0,0;Suspenso para averiguações;21/03/2026 20:27
07499684000167;ETAPA ENGENHARIA LTDA;20;Uso de Recursos Naturais;9;Consumo de madeira, lenha ou carvão vegetal;03/08/1984;29/06/2018;...;TRIZIDELA DO VALE;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07499684000167;ETAPA ENGENHARIA LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;48;Consumo industrial de madeira, de lenha e de carvão vegetal - Lei nº 12.651/2012: art. 34;29/06/2018;;...;TRIZIDELA DO VALE;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07499684000167;ETAPA ENGENHARIA LTDA;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;8;Outras obras de infraestrutura - Lei nº 6.938/1981: art. 10;03/08/1984;;...;TRIZIDELA DO VALE;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07501110000186;M. F. REIS - ME;18;Transporte, Terminais, Depósitos e Comércio;21;operação de rodovia;01/11/2010;09/11/2010;...;MIRANDA DO NORTE;MARANHAO;0,0;0,0;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07501110000186;M. F. REIS - ME;18;Transporte, Terminais, Depósitos e Comércio;28;depósito de mercadorias para terceiros exceto produtos químicos e perigosos;01/11/2010;09/11/2010;...;MIRANDA DO NORTE;MARANHAO;0,0;0,0;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07501110000186;M. F. REIS - ME;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/11/2010;09/11/2010;Médio;MIRANDA DO NORTE;MARANHAO;0,0;0,0;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07501110000186;M. F. REIS - ME;20;Uso de Recursos Naturais;34;exploração econômica da madeira ou lenha e subprodutos florestais - comércio varejista;01/11/2010;29/06/2018;Médio;MIRANDA DO NORTE;MARANHAO;0,0;0,0;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07501110000186;M. F. REIS - ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;68;Comércio varejista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;29/06/2018;;...;MIRANDA DO NORTE;MARANHAO;0,0;0,0;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
